      #Energy        TDOS-UP        TDOS-DOWN
     -23.84153       0.00000       0.00000
     -23.67153       0.00000       0.00000
     -23.50053       0.00000       0.00000
     -23.32953       0.00000       0.00000
     -23.15953       0.00000       0.00000
     -22.98853       0.00000       0.00000
     -22.81853       0.00000       0.00000
     -22.64753       0.00000       0.00000
     -22.47653       0.00000       0.00000
     -22.30653       0.00000       0.00000
     -22.13553       0.00000       0.00000
     -21.96553       0.00000       0.00000
     -21.79453       0.00000       0.00000
     -21.62353       0.00000       0.00000
     -21.45353       0.00000       0.00000
     -21.28253       0.00000       0.00000
     -21.11153       0.00000       0.00000
     -20.94153       0.00000       0.00000
     -20.77053       0.00000       0.00000
     -20.60053       0.00000       0.00000
     -20.42953       0.00000       0.00000
     -20.25853       0.00000       0.00000
     -20.08853       0.00000       0.00000
     -19.91753       0.00000       0.00000
     -19.74653       0.00000       0.00000
     -19.57653       0.00000       0.00000
     -19.40553       0.00000       0.00000
     -19.23553       0.00000       0.00000
     -19.06453       0.00000       0.00000
     -18.89353       0.00000       0.00000
     -18.72353       0.00000       0.00000
     -18.55253       0.00000       0.00000
     -18.38253       0.00000       0.00000
     -18.21153       0.00000       0.00000
     -18.04053       0.00000       0.00000
     -17.87053       0.00000       0.00000
     -17.69953       0.00000       0.00000
     -17.52853       0.00000       0.00000
     -17.35853      -0.00000       0.00000
     -17.18753      -0.00000       0.00000
     -17.01753      -0.00000       0.00000
     -16.84653      -0.00001       0.00013
     -16.67553      -0.12510       0.36600
     -16.50553       3.99900     -10.89000
     -16.33453      26.14000     -19.53000
     -16.16453      -0.70380       0.74640
     -15.99353      -0.00979       0.00133
     -15.82253      -0.00000       0.00000
     -15.65253      -0.00000       0.00000
     -15.48153       0.00000       0.00000
     -15.31053       0.00000       0.00000
     -15.14053       0.00000       0.00000
     -14.96953       0.00000       0.00000
     -14.79953       0.00000       0.00000
     -14.62853       0.00000       0.00000
     -14.45753       0.00000       0.00000
     -14.28753       0.00000       0.00000
     -14.11653       0.00000       0.00000
     -13.94553       0.00000       0.00000
     -13.77553       0.00000       0.00000
     -13.60453       0.00000       0.00000
     -13.43453       0.00000       0.00000
     -13.26353       0.00000       0.00000
     -13.09253       0.00000       0.00000
     -12.92253       0.00000       0.00000
     -12.75153       0.00000       0.00000
     -12.58153       0.00000       0.00000
     -12.41053       0.00000       0.00000
     -12.23953       0.00000       0.00000
     -12.06953       0.00000       0.00000
     -11.89853       0.00000       0.00000
     -11.72753       0.00000       0.00000
     -11.55753       0.00000       0.00000
     -11.38653       0.00000       0.00000
     -11.21653       0.00000       0.00000
     -11.04553       0.00000       0.00000
     -10.87453       0.00000       0.00000
     -10.70453       0.00000       0.00000
     -10.53353       0.00000       0.00000
     -10.36253       0.00000       0.00000
     -10.19253       0.00000       0.00000
     -10.02153       0.00000       0.00000
      -9.85153       0.00000       0.00000
      -9.68053       0.00000       0.00000
      -9.50953      -0.00000       0.00000
      -9.33953      -0.00000       0.00000
      -9.16853      -0.00000       0.00000
      -8.99853      -0.00000       0.00004
      -8.82753      -0.00852       0.09471
      -8.65653       0.14460      -2.74800
      -8.48653       5.76100      -3.33000
      -8.31553      -0.03910       0.12310
      -8.14453       0.14950       0.00349
      -7.97453       1.54300      -0.62680
      -7.80353       1.60800      -1.95300
      -7.63353       0.69560      -0.72100
      -7.46253       3.24200      -1.62900
      -7.29153       0.43140      -2.84000
      -7.12153       0.99050       0.11260
      -6.95053       4.02500      -1.66200
      -6.78053       3.98900      -4.40200
      -6.60953       2.73100      -3.19900
      -6.43853       3.91100      -2.46100
      -6.26853       1.30100      -4.66100
      -6.09753       4.93400      -0.48610
      -5.92653       5.97500      -4.56300
      -5.75653       3.46400      -6.09000
      -5.58553       6.00200      -2.40400
      -5.41553       7.11000      -5.27700
      -5.24453       8.82100      -3.02200
      -5.07353      11.16000      -8.89500
      -4.90353      17.18000      -7.21400
      -4.73253      21.65000      -7.48000
      -4.56153      35.03000      -6.59300
      -4.39153      34.43000      -7.94600
      -4.22053      45.34000     -13.01000
      -4.05053      56.67000     -17.20000
      -3.87953      42.78000     -18.57000
      -3.70853      43.82000     -24.93000
      -3.53853      68.48000     -16.92000
      -3.36753      82.50000     -25.78000
      -3.19753      70.16000     -29.88000
      -3.02653      66.23000     -29.56000
      -2.85553      68.37000     -35.22000
      -2.68553      64.85000     -35.62000
      -2.51453      69.35000     -34.39000
      -2.34353      66.87000     -47.23000
      -2.17353      56.67000     -54.27000
      -2.00253      45.43000     -48.21000
      -1.83253      49.85000     -50.23000
      -1.66153      54.73000     -51.18000
      -1.49053      71.79000     -64.26000
      -1.32053      89.22000     -64.58000
      -1.14953      94.47000     -63.49000
      -0.97853      74.88000     -59.55000
      -0.80853      56.54000     -47.55000
      -0.63753      45.17000     -36.41000
      -0.46753      39.04000     -32.64000
      -0.29653      37.80000     -30.02000
      -0.12553      34.53000     -27.02000
       0.04447      25.88000     -40.50000
       0.21547      27.71000     -46.91000
       0.38547      33.59000     -53.71000
       0.55647      36.65000     -57.07000
       0.72747      35.18000     -68.04000
       0.89747      36.80000     -71.76000
       1.06847      26.88000     -74.50000
       1.23947       0.40580     -87.55000
       1.40947      -0.04147     -94.31000
       1.58047      -0.00001     -99.32000
       1.75047      -0.00000     -72.07000
       1.92147       0.00000     -55.75000
       2.09247       0.00000     -32.02000
       2.26247       0.00000      -3.87900
       2.43347       0.00000       0.16030
       2.60447       0.00000       0.00018
       2.77447       0.00000       0.00000
       2.94547       0.00000       0.00000
       3.11547       0.00000       0.00000
       3.28647       0.00000       0.00000
       3.45747       0.00000       0.00000
       3.62747       0.00000       0.00000
       3.79847       0.00000       0.00000
       3.96847       0.00000       0.00000
       4.13947       0.00000       0.00000
       4.31047       0.00000       0.00000
       4.48047       0.00000       0.00000
