      #Energy        TDOS-UP        TDOS-DOWN
     -24.69453      38.99946     -38.99940
     -24.52453      38.99946     -38.99940
     -24.35353      38.99946     -38.99940
     -24.18353      38.99946     -38.99940
     -24.01253      38.99946     -38.99940
     -23.84153      38.99946     -38.99940
     -23.67153      38.99946     -38.99940
     -23.50053      38.99946     -38.99940
     -23.32953      38.99946     -38.99940
     -23.15953      38.99946     -38.99940
     -22.98853      38.99946     -38.99940
     -22.81853      38.99946     -38.99940
     -22.64753      38.99946     -38.99940
     -22.47653      38.99946     -38.99940
     -22.30653      38.99946     -38.99940
     -22.13553      38.99946     -38.99940
     -21.96553      38.99946     -38.99940
     -21.79453      38.99946     -38.99940
     -21.62353      38.99946     -38.99940
     -21.45353      38.99946     -38.99940
     -21.28253      38.99946     -38.99940
     -21.11153      38.99946     -38.99940
     -20.94153      38.99946     -38.99940
     -20.77053      38.99946     -38.99940
     -20.60053      38.99946     -38.99940
     -20.42953      38.99946     -38.99940
     -20.25853      38.99946     -38.99940
     -20.08853      38.99946     -38.99940
     -19.91753      38.99946     -38.99940
     -19.74653      38.99946     -38.99940
     -19.57653      38.99946     -38.99940
     -19.40553      38.99946     -38.99940
     -19.23553      38.99946     -38.99940
     -19.06453      38.99946     -38.99940
     -18.89353      38.99946     -38.99940
     -18.72353      38.99946     -38.99940
     -18.55253      38.99946     -38.99940
     -18.38253      38.99946     -38.99940
     -18.21153      38.99946     -38.99940
     -18.04053      38.99946     -38.99940
     -17.87053      38.99946     -38.99940
     -17.69953      38.99946     -38.99940
     -17.52853      38.99946     -38.99940
     -17.35853      38.99946     -38.99940
     -17.18753      38.99946     -38.99940
     -17.01753      38.99946     -38.99940
     -16.84653      38.99946     -38.99939
     -16.67553      38.98879     -38.96815
     -16.50553      39.31927     -39.86595
     -16.33453      41.89040     -42.46105
     -16.16453      44.06034     -44.06346
     -15.99353      43.99947     -43.99968
     -15.82253      43.99863     -43.99956
     -15.65253      43.99863     -43.99956
     -15.48153      43.99863     -43.99956
     -15.31053      43.99863     -43.99956
     -15.14053      43.99863     -43.99956
     -14.96953      43.99863     -43.99956
     -14.79953      43.99863     -43.99956
     -14.62853      43.99863     -43.99956
     -14.45753      43.99863     -43.99956
     -14.28753      43.99863     -43.99956
     -14.11653      43.99863     -43.99956
     -13.94553      43.99863     -43.99956
     -13.77553      43.99863     -43.99956
     -13.60453      43.99863     -43.99956
     -13.43453      43.99863     -43.99956
     -13.26353      43.99863     -43.99956
     -13.09253      43.99863     -43.99956
     -12.92253      43.99863     -43.99956
     -12.75153      43.99863     -43.99956
     -12.58153      43.99863     -43.99956
     -12.41053      43.99863     -43.99956
     -12.23953      43.99863     -43.99956
     -12.06953      43.99863     -43.99956
     -11.89853      43.99863     -43.99956
     -11.72753      43.99863     -43.99956
     -11.55753      43.99863     -43.99956
     -11.38653      43.99863     -43.99956
     -11.21653      43.99863     -43.99956
     -11.04553      43.99863     -43.99956
     -10.87453      43.99863     -43.99956
     -10.70453      43.99863     -43.99956
     -10.53353      43.99863     -43.99956
     -10.36253      43.99863     -43.99956
     -10.19253      43.99863     -43.99956
     -10.02153      43.99863     -43.99956
      -9.85153      43.99863     -43.99956
      -9.68053      43.99863     -43.99956
      -9.50953      43.99863     -43.99956
      -9.33953      43.99863     -43.99956
      -9.16853      43.99863     -43.99956
      -8.99853      43.99863     -43.99956
      -8.82753      43.99791     -43.99148
      -8.65653      44.00952     -44.21783
      -8.48653      44.51332     -44.73634
      -8.31553      45.00145     -45.00991
      -8.14453      45.01087     -44.99912
      -7.97453      45.15525     -45.05229
      -7.80353      45.42406     -45.27237
      -7.63353      45.62058     -45.50049
      -7.46253      45.95649     -45.70096
      -7.29153      46.26987     -46.08221
      -7.12153      46.39117     -46.31488
      -6.95053      46.81904     -46.44706
      -6.78053      47.50270     -46.96438
      -6.60953      48.07598     -47.61281
      -6.43853      48.64261     -48.09566
      -6.26853      49.08724     -48.70323
      -6.09753      49.61914     -49.14233
      -5.92653      50.54978     -49.57306
      -5.75653      51.35501     -50.48186
      -5.58553      52.16255     -51.20648
      -5.41553      53.28112     -51.86174
      -5.24453      54.64018     -52.56972
      -5.07353      56.34475     -53.58635
      -4.90353      58.76241     -54.96059
      -4.73253      62.07496     -56.21413
      -4.56153      66.91029     -57.41468
      -4.39153      72.83586     -58.65499
      -4.22053      79.64098     -60.44273
      -4.05053      88.34337     -63.01992
      -3.87953      96.82737     -66.07143
      -3.70853     104.21514     -69.78238
      -3.53853     113.79536     -73.35257
      -3.36753     126.67534     -76.99527
      -3.19753     139.69864     -81.74358
      -3.02653     151.33396     -86.81436
      -2.85553     162.81658     -92.34069
      -2.68553     174.18147     -98.38399
      -2.51453     185.62996    -104.35649
      -2.34353     197.25078    -111.31942
      -2.17353     207.78987    -119.97830
      -2.00253     216.49994    -128.72079
      -1.83253     224.62820    -137.11863
      -1.66153     233.54983    -145.76983
      -1.49053     244.34315    -155.61792
      -1.32053     258.07878    -166.60916
      -1.14953     273.74923    -177.53470
      -0.97853     288.19634    -188.03115
      -0.80853     299.40767    -197.16776
      -0.63753     308.08447    -204.33032
      -0.46753     315.26835    -210.22092
      -0.29653     321.82351    -215.56639
      -0.12553     327.99392    -220.43243
       0.04447     333.14745    -226.19250
       0.21547     337.71917    -233.64938
       0.38547     342.94862    -242.23319
       0.55647     348.94074    -251.68374
       0.72747     355.06850    -262.35677
       0.89747     361.20905    -274.28300
       1.06847     366.64154    -286.76032
       1.23947     368.96927    -300.58467
       1.40947     369.00035    -316.09900
       1.58047     368.99681    -332.61741
       1.75047     368.99681    -347.23856
       1.92147     368.99681    -358.14278
       2.09247     368.99681    -365.63036
       2.26247     368.99681    -368.69288
       2.43347     368.99681    -369.01012
       2.60447     368.99681    -368.99643
       2.77447     368.99681    -368.99641
       2.94547     368.99681    -368.99641
       3.11547     368.99681    -368.99641
       3.28647     368.99681    -368.99641
       3.45747     368.99681    -368.99641
       3.62747     368.99681    -368.99641
       3.79847     368.99681    -368.99641
       3.96847     368.99681    -368.99641
       4.13947     368.99681    -368.99641
       4.31047     368.99681    -368.99641
       4.48047     368.99681    -368.99641
