      #Energy        TDOS-UP        TDOS-DOWN
     -30.71730      41.99945     -41.99841
     -30.54730      41.99945     -41.99841
     -30.37630      41.99945     -41.99841
     -30.20630      41.99945     -41.99841
     -30.03530      41.99945     -41.99841
     -29.86530      41.99945     -41.99841
     -29.69530      41.99945     -41.99841
     -29.52430      41.99945     -41.99841
     -29.35430      41.99945     -41.99841
     -29.18330      41.99945     -41.99841
     -29.01330      41.99945     -41.99841
     -28.84330      41.99945     -41.99841
     -28.67230      41.99945     -41.99841
     -28.50230      41.99945     -41.99841
     -28.33230      41.99945     -41.99841
     -28.16130      41.99945     -41.99841
     -27.99130      41.99945     -41.99841
     -27.82030      41.99945     -41.99841
     -27.65030      41.99945     -41.99841
     -27.48030      41.99945     -41.99841
     -27.30930      41.99945     -41.99841
     -27.13930      41.99945     -41.99841
     -26.96930      41.99945     -41.99841
     -26.79830      41.99945     -41.99841
     -26.62830      41.99945     -41.99841
     -26.45730      41.99945     -41.99841
     -26.28730      41.99945     -41.99841
     -26.11730      41.99945     -41.99841
     -25.94630      41.99945     -41.99841
     -25.77630      41.99945     -41.99841
     -25.60530      41.99945     -41.99841
     -25.43530      41.99945     -41.99841
     -25.26530      41.99945     -41.99841
     -25.09430      41.99945     -41.99841
     -24.92430      41.99945     -41.99841
     -24.75430      41.99945     -41.99841
     -24.58330      41.99945     -41.99841
     -24.41330      41.99945     -41.99841
     -24.24230      41.99945     -41.99841
     -24.07230      41.99945     -41.99841
     -23.90230      41.99945     -41.99841
     -23.73130      41.99945     -41.99841
     -23.56130      41.99945     -41.99841
     -23.39130      41.99945     -41.99841
     -23.22030      41.99945     -41.99841
     -23.05030      41.99945     -41.99841
     -22.87930      41.99945     -41.99841
     -22.70930      41.99945     -41.99841
     -22.53930      41.99945     -41.99841
     -22.36830      41.99945     -41.99841
     -22.19830      41.99945     -41.99841
     -22.02830      41.99945     -41.99841
     -21.85730      41.99945     -41.99841
     -21.68730      41.99945     -41.99841
     -21.51630      41.99945     -41.99841
     -21.34630      41.99945     -41.99841
     -21.17630      41.99945     -41.99841
     -21.00530      41.99945     -41.99841
     -20.83530      41.99945     -41.99841
     -20.66430      41.99945     -41.99841
     -20.49430      41.99945     -41.99841
     -20.32430      41.99945     -41.99841
     -20.15330      41.99945     -41.99841
     -19.98330      41.99945     -41.99841
     -19.81330      41.99945     -41.99841
     -19.64230      41.99945     -41.99841
     -19.47230      41.99945     -41.99841
     -19.30130      41.99945     -41.99841
     -19.13130      41.99945     -41.99841
     -18.96130      41.99945     -41.99841
     -18.79030      41.99945     -41.99841
     -18.62030      41.99945     -41.99841
     -18.45030      41.99945     -41.99841
     -18.27930      41.99945     -41.99841
     -18.10930      41.99945     -41.99841
     -17.93830      41.99945     -41.99841
     -17.76830      41.99945     -41.99841
     -17.59830      41.99945     -41.99841
     -17.42730      41.99945     -41.99841
     -17.25730      41.99945     -41.99841
     -17.08630      41.99945     -41.99841
     -16.91630      41.99945     -41.99841
     -16.74630      41.99942     -41.99836
     -16.57530      41.95360     -41.94310
     -16.40530      43.17544     -43.35487
     -16.23530      45.76948     -45.94976
     -16.06430      47.04753     -47.03817
     -15.89430      46.99913     -46.99864
     -15.72330      46.99910     -46.99862
     -15.55330      46.99910     -46.99862
     -15.38330      46.99910     -46.99862
     -15.21230      46.99910     -46.99862
     -15.04230      46.99910     -46.99862
     -14.87230      46.99910     -46.99862
     -14.70130      46.99910     -46.99862
     -14.53130      46.99910     -46.99862
     -14.36030      46.99910     -46.99862
     -14.19030      46.99910     -46.99862
     -14.02030      46.99910     -46.99862
     -13.84930      46.99910     -46.99862
     -13.67930      46.99910     -46.99862
     -13.50830      46.99910     -46.99862
     -13.33830      46.99910     -46.99862
     -13.16830      46.99910     -46.99862
     -12.99730      46.99910     -46.99862
     -12.82730      46.99910     -46.99862
     -12.65730      46.99910     -46.99862
     -12.48630      46.99910     -46.99862
     -12.31630      46.99910     -46.99862
     -12.14530      46.99910     -46.99862
     -11.97530      46.99910     -46.99862
     -11.80530      46.99910     -46.99862
     -11.63430      46.99910     -46.99862
     -11.46430      46.99910     -46.99862
     -11.29430      46.99910     -46.99862
     -11.12330      46.99910     -46.99862
     -10.95330      46.99910     -46.99862
     -10.78230      46.99910     -46.99862
     -10.61230      46.99910     -46.99862
     -10.44230      46.99910     -46.99862
     -10.27130      46.99910     -46.99862
     -10.10130      46.99910     -46.99862
      -9.93030      46.99910     -46.99862
      -9.76030      46.99910     -46.99862
      -9.59030      46.99910     -46.99862
      -9.41930      46.99910     -46.99862
      -9.24930      46.99910     -46.99862
      -9.07930      46.99910     -46.99862
      -8.90830      46.99590     -46.99405
      -8.73830      47.08853     -47.12902
      -8.56730      47.60436     -47.64791
      -8.39730      48.01183     -48.01294
      -8.22730      47.99789     -47.99847
      -8.05630      48.02691     -47.99985
      -7.88630      48.22544     -48.08566
      -7.71630      48.48519     -48.34304
      -7.54530      48.71946     -48.56823
      -7.37530      49.08570     -48.83304
      -7.20430      49.31311     -49.18240
      -7.03430      49.54189     -49.34176
      -6.86430      50.11258     -49.57165
      -6.69330      50.73353     -50.18315
      -6.52330      51.30712     -50.77590
      -6.35330      51.82278     -51.32564
      -6.18230      52.26295     -51.85177
      -6.01230      53.06349     -52.20420
      -5.84130      53.93831     -52.91707
      -5.67130      54.73875     -53.76514
      -5.50130      55.71427     -54.40986
      -5.33030      56.85454     -55.09982
      -5.16030      58.26000     -55.84736
      -4.98930      60.25141     -57.03755
      -4.81930      63.12488     -58.35706
      -4.64930      67.09730     -59.58994
      -4.47830      72.54777     -60.78890
      -4.30830      78.61586     -62.20349
      -4.13830      86.35199     -64.29746
      -3.96730      95.59087     -67.09426
      -3.79730     103.50248     -70.46012
      -3.62630     111.35276     -73.97763
      -3.45630     122.36189     -77.58032
      -3.28630     135.36277     -81.65241
      -3.11530     147.33369     -86.24672
      -2.94530     158.80285     -91.28487
      -2.77530     170.53610     -96.94917
      -2.60430     182.06830    -102.87329
      -2.43430     193.49657    -109.13989
      -2.26330     204.43499    -116.37509
      -2.09330     213.57334    -124.49627
      -1.92330     221.82061    -132.83639
      -1.75230     230.45549    -141.31708
      -1.58230     239.70459    -150.81238
      -1.41130     250.89517    -161.36830
      -1.24130     264.78970    -172.37402
      -1.07130     279.79084    -183.33459
      -0.90030     293.14526    -193.28311
      -0.73030     303.97719    -201.24669
      -0.56030     313.01758    -207.34546
      -0.38930     321.07742    -212.23026
      -0.21930     328.73006    -216.60393
      -0.04830     335.28119    -221.80990
       0.12170     340.47353    -227.98704
       0.29170     345.65735    -235.44800
       0.46270     351.66071    -244.39808
       0.63270     358.11131    -254.37556
       0.80270     364.30379    -265.73057
       0.97370     369.18178    -277.90339
       1.14370     371.03347    -290.70748
       1.31470     371.00132    -304.90358
       1.48470     371.00018    -320.57432
       1.65470     371.00018    -336.51255
       1.82570     371.00018    -349.73493
       1.99570     371.00018    -359.03940
       2.16670     371.00018    -365.92277
       2.33670     371.00018    -370.02127
       2.50670     371.00018    -371.04034
       2.67770     371.00018    -370.99871
       2.84770     371.00018    -370.99863
       3.01770     371.00018    -370.99863
       3.18870     371.00018    -370.99863
       3.35870     371.00018    -370.99863
       3.52970     371.00018    -370.99863
       3.69970     371.00018    -370.99863
       3.86970     371.00018    -370.99863
       4.04070     371.00018    -370.99863
       4.21070     371.00018    -370.99863
       4.38070     371.00018    -370.99863
       4.55170     371.00018    -370.99863
