      #Energy        TDOS-UP        TDOS-DOWN
     -17.87550      38.99939     -38.99863
     -17.70550      38.99939     -38.99863
     -17.53450      38.99939     -38.99863
     -17.36450      38.99939     -38.99863
     -17.19350      38.99939     -38.99863
     -17.02350      38.99939     -38.99863
     -16.85350      38.99938     -38.99861
     -16.68250      38.97033     -38.96444
     -16.51250      39.83353     -39.94267
     -16.34150      42.42929     -42.53757
     -16.17150      44.06691     -44.05933
     -16.00050      44.00092     -43.99851
     -15.83050      44.00082     -43.99844
     -15.65950      44.00082     -43.99844
     -15.48950      44.00082     -43.99844
     -15.31950      44.00082     -43.99844
     -15.14850      44.00082     -43.99844
     -14.97850      44.00082     -43.99844
     -14.80750      44.00082     -43.99844
     -14.63750      44.00082     -43.99844
     -14.46650      44.00082     -43.99844
     -14.29650      44.00082     -43.99844
     -14.12650      44.00082     -43.99844
     -13.95550      44.00082     -43.99844
     -13.78550      44.00082     -43.99844
     -13.61450      44.00082     -43.99844
     -13.44450      44.00082     -43.99844
     -13.27350      44.00082     -43.99844
     -13.10350      44.00082     -43.99844
     -12.93250      44.00082     -43.99844
     -12.76250      44.00082     -43.99844
     -12.59250      44.00082     -43.99844
     -12.42150      44.00082     -43.99844
     -12.25150      44.00082     -43.99844
     -12.08050      44.00082     -43.99844
     -11.91050      44.00082     -43.99844
     -11.73950      44.00082     -43.99844
     -11.56950      44.00082     -43.99844
     -11.39950      44.00082     -43.99844
     -11.22850      44.00082     -43.99844
     -11.05850      44.00082     -43.99844
     -10.88750      44.00082     -43.99844
     -10.71750      44.00082     -43.99844
     -10.54650      44.00082     -43.99844
     -10.37650      44.00082     -43.99844
     -10.20650      44.00082     -43.99844
     -10.03550      44.00082     -43.99844
      -9.86550      44.00082     -43.99844
      -9.69450      44.00082     -43.99844
      -9.52450      44.00082     -43.99844
      -9.35350      44.00082     -43.99844
      -9.18350      44.00081     -43.99844
      -9.01250      43.99453     -43.99077
      -8.84250      44.17173     -44.20135
      -8.67250      44.69088     -44.72042
      -8.50150      45.01371     -45.00983
      -8.33150      45.00065     -44.99840
      -8.16050      45.00395     -44.99731
      -7.99050      45.10949     -45.01817
      -7.81950      45.37724     -45.19161
      -7.64950      45.60368     -45.45681
      -7.47950      45.88994     -45.66901
      -7.30850      46.21615     -46.01133
      -7.13850      46.38240     -46.28233
      -6.96750      46.75351     -46.41844
      -6.79750      47.46244     -46.86285
      -6.62650      48.07465     -47.53804
      -6.45650      48.56517     -48.08420
      -6.28550      49.03890     -48.58145
      -6.11550      49.61941     -49.04658
      -5.94550      50.50244     -49.56138
      -5.77450      51.34133     -50.38536
      -5.60450      52.20528     -51.12821
      -5.43350      53.28917     -51.80808
      -5.26350      54.54794     -52.59516
      -5.09250      56.20535     -53.56461
      -4.92250      58.58125     -54.83215
      -4.75250      61.84938     -56.14434
      -4.58150      66.73751     -57.30357
      -4.41150      72.62185     -58.57861
      -4.24050      79.35071     -60.34588
      -4.07050      88.17509     -62.79420
      -3.89950      96.99521     -65.83395
      -3.72950     104.54132     -69.57590
      -3.55850     113.97160     -73.14485
      -3.38850     126.59673     -76.66864
      -3.21850     139.25424     -81.29004
      -3.04750     150.72040     -86.53354
      -2.87750     162.41494     -92.26448
      -2.70650     173.98677     -98.06531
      -2.53650     185.49894    -103.80989
      -2.36550     197.13127    -110.70407
      -2.19550     207.75803    -119.24638
      -2.02550     216.52787    -128.02730
      -1.85450     224.58273    -136.50570
      -1.68450     233.32274    -145.28491
      -1.51350     243.77480    -154.99045
      -1.34350     257.06378    -165.70924
      -1.17250     272.45766    -176.67516
      -1.00250     287.04452    -187.09143
      -0.83150     298.49363    -195.86638
      -0.66150     307.38959    -202.95912
      -0.49150     314.79849    -209.13150
      -0.32050     321.40038    -214.49345
      -0.15050     327.65883    -219.40545
       0.02050     333.04293    -224.92420
       0.19050     337.64729    -231.94451
       0.36150     342.78001    -240.50727
       0.53150     348.68906    -249.78842
       0.70150     354.74128    -260.23792
       0.87250     360.84719    -272.21198
       1.04250     366.42815    -284.64963
       1.21350     368.93963    -298.37834
       1.38350     369.00261    -313.88385
       1.55450     368.99819    -330.24241
       1.72450     368.99819    -345.17781
       1.89550     368.99819    -356.71896
       2.06550     368.99819    -364.71416
       2.23550     368.99819    -368.40200
       2.40650     368.99819    -369.02271
       2.57650     368.99819    -368.99785
       2.74750     368.99819    -368.99780
       2.91750     368.99819    -368.99780
       3.08850     368.99819    -368.99780
       3.25850     368.99819    -368.99780
       3.42850     368.99819    -368.99780
       3.59950     368.99819    -368.99780
       3.76950     368.99819    -368.99780
       3.94050     368.99819    -368.99780
       4.11050     368.99819    -368.99780
       4.28150     368.99819    -368.99780
       4.45150     368.99819    -368.99780
