      #Energy        TDOS-UP        TDOS-DOWN
     -16.68250      -0.34080       0.40090
     -16.51250      10.47000     -11.88000
     -16.34150      19.99000     -18.57000
     -16.17150      -0.77320       0.71290
     -16.00050      -0.00121       0.00081
     -15.83050      -0.00000       0.00000
     -15.65950       0.00000       0.00000
     -15.48950       0.00000       0.00000
     -15.31950       0.00000       0.00000
     -15.14850       0.00000       0.00000
     -14.97850       0.00000       0.00000
     -14.80750       0.00000       0.00000
     -14.63750       0.00000       0.00000
     -14.46650       0.00000       0.00000
     -14.29650       0.00000       0.00000
     -14.12650       0.00000       0.00000
     -13.95550       0.00000       0.00000
     -13.78550       0.00000       0.00000
     -13.61450       0.00000       0.00000
     -13.44450       0.00000       0.00000
     -13.27350       0.00000       0.00000
     -13.10350       0.00000       0.00000
     -12.93250       0.00000       0.00000
     -12.76250       0.00000       0.00000
     -12.59250       0.00000       0.00000
     -12.42150       0.00000       0.00000
     -12.25150       0.00000       0.00000
     -12.08050       0.00000       0.00000
     -11.91050       0.00000       0.00000
     -11.73950       0.00000       0.00000
     -11.56950       0.00000       0.00000
     -11.39950       0.00000       0.00000
     -11.22850       0.00000       0.00000
     -11.05850       0.00000       0.00000
     -10.88750       0.00000       0.00000
     -10.71750       0.00000       0.00000
     -10.54650       0.00000       0.00000
     -10.37650       0.00000       0.00000
     -10.20650       0.00000       0.00000
     -10.03550       0.00000       0.00000
      -9.86550       0.00000       0.00000
      -9.69450      -0.00000       0.00000
      -9.52450      -0.00000       0.00000
      -9.35350      -0.00000       0.00000
      -9.18350      -0.00004       0.00006
      -9.01250      -0.07366       0.08991
      -8.84250       2.15300      -2.56100
      -8.67250       3.93900      -3.53000
      -8.50150      -0.15070       0.13390
      -8.33150      -0.00261       0.00020
      -8.16050       0.04138       0.01257
      -7.99050       1.19700      -0.25730
      -7.81950       1.94500      -1.77800
      -7.64950       0.71210      -1.33400
      -7.47950       2.64700      -1.15600
      -7.30850       1.18100      -2.86100
      -7.13850       0.76980      -0.31910
      -6.96750       3.58500      -1.27800
      -6.79750       4.73400      -3.93700
      -6.62650       2.45000      -3.98600
      -6.45650       3.30600      -2.42300
      -6.28550       2.25300      -3.41200
      -6.11550       4.55900      -2.04600
      -5.94550       5.80300      -3.99500
      -5.77450       4.04100      -5.67400
      -5.60450       6.09700      -3.04300
      -5.43350       6.62200      -4.93500
      -5.26350       8.14900      -4.30100
      -5.09250      11.30000      -7.07500
      -4.92250      16.58000      -7.79900
      -4.75250      21.77000      -7.59900
      -4.58150      35.59000      -6.00400
      -4.41150      33.46000      -8.95800
      -4.24050      45.50000     -11.78000
      -4.07050      58.05000     -16.95000
      -3.89950      45.45000     -18.72000
      -3.72950      43.10000     -25.19000
      -3.55850      67.56000     -16.69000
      -3.38850      80.59000     -24.66000
      -3.21850      67.94000     -29.57000
      -3.04750      66.61000     -31.96000
      -2.87750      70.62000     -35.29000
      -2.70650      65.17000     -32.78000
      -2.53650      69.92000     -34.63000
      -2.36550      66.58000     -46.27000
      -2.19550      58.12000     -53.97000
      -2.02550      44.79000     -49.07000
      -1.85450      49.73000     -50.42000
      -1.68450      52.83000     -52.60000
      -1.51350      69.82000     -61.29000
      -1.34350      86.12000     -64.49000
      -1.17250      94.52000     -64.19000
      -1.00250      76.65000     -58.04000
      -0.83150      57.70000     -44.93000
      -0.66150      46.69000     -38.30000
      -0.49150      40.25000     -34.13000
      -0.32050      37.22000     -28.79000
      -0.15050      36.22000     -28.85000
       0.02050      26.96000     -35.91000
       0.19050      27.07000     -46.47000
       0.36150      33.16000     -54.01000
       0.53150      36.18000     -54.90000
       0.70150      34.84000     -67.72000
       0.87250      36.81000     -72.79000
       1.04250      28.68000     -73.16000
       1.21350       0.79100     -87.94000
       1.38350      -0.05193     -94.01000
       1.55450      -0.00001     -97.95000
       1.72450      -0.00000     -77.31000
       1.89550       0.00000     -58.12000
       2.06550       0.00000     -35.70000
       2.23550       0.00000      -7.57500
       2.40650       0.00000       0.29120
       2.57650       0.00000       0.00056
       2.74750       0.00000       0.00000
       2.91750       0.00000       0.00000
       3.08850       0.00000       0.00000
       3.25850       0.00000       0.00000
       3.42850       0.00000       0.00000
       3.59950       0.00000       0.00000
       3.76950       0.00000       0.00000
       3.94050       0.00000       0.00000
       4.11050       0.00000       0.00000
       4.28150       0.00000       0.00000
       4.45150       0.00000       0.00000
